ACC_NUM,EPPI ID,Short Title,Title,Journal,Year,Date Assessed,Include,Reason,Country,Geographic Region,Site details,Comparator,Wetland Class,Saline or freshwater,Disturbance Category,Disturbance Type,Restoration time period,Restoration Activity,Time Since Restoration,Study Information,Notes,Measured Outcome,Other outcome,Multivariate community composition,Univariate diversity metric,Richness,Abundance/Density,Cover,Biomass,Stem density,Litter biomass,Canopy height/Structure,Primary Productivity,Body size,Bulk density,Soil Organic Matter,Organic carbon,Cation exchange capacity,Total carbon,Phosphorus,Microbial biomass,Physiochemical soil property,Soil nutrients,Carbon mineralization,Physiochemical water properties,Plant Tissues (chemical analysis),Eddy Flux measurements,GHG Emissions,Gross Ecosystem Productivity,Hydrology,Other,,,,,,
A51,105,Begley et al 2012,"A COMPARISON OF RESTORED AND NATURAL WETLANDS AS HABITAT FOR BIRDS IN THE PRAIRIE POTHOLE REGION OF SASKATCHEWAN, CANADA",The Raffles Bulletin of Zoology,2012,30-Nov-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1992-1997,Ditch plugs,3-8 years,"Comparison, Sampled birds from May - June using callbacks, basic measurements of habitat recorded",,Birds,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A52,106,Belleveau et al 2015,Vegetation Community Response to Tidal Marsh Restoration of a Large River Estuary,Northwest Science,2015,30-Nov-23,Y,,USA,Washington,Puget Sound,"Reference, Restored",marsh,freshwater,Not specified,Not specified,"2002, 2006 and 2009",Dike removal,1-8 years,"Comparison, Established transects in each wetland and surveyed 0.25 m2 quadrats at 0, 20, and 40 m for soil pore water salinity, elevation, % cover, stem density, max height; additional 21 wuadrats for terrestrial invertebrate sampling",Restoration with Nisqually National Wildlife Refuge and Nisqually Indian Tribe; predicting relationship of vegetation with salinity/elevation,Vegetation,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Birds,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Amphibians,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Reptiles,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Fish,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Vegetation,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A59,120,Bernhard et al 2012,Increased Variability of Microbial Communities in Restored Salt Marshes nearly 30 Years After Tidal Flow Restoration,Estuaries and Coasts,2012,01-Dec-23,Y,,USA,Connecticut,Southeastern Connecticut,"Reference, Restored",marsh,freshwater,Natural system modification,Impoundment,1978-1991,Installed culverts,15-28 years,"Comparison, Triplicate sediment cores taken from wetlands in June, July, and October 2006; extracted DNA and did real time PCR of bacterial genes/amplified",,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60,124,Besasie and Buckley 2012,Carbon Sequestration Potential at Central Wisconsin Wetland Reserve Program Sites,Soil Science Society of America Journal,2012,06-Dec-23,Y,,USA,Wisconsin,central Wisconsin,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1992-2009,Not stated,0-17 years,"Comparison, Soil sampling at 32 restored wetlands (pre-restoration to 17 years post-restoration) and six native wetlands; soil samples collected as a composite (n = 3) and sampling sites were described for organic depth; undisturbed samples were collected in duplicate in each work area",,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,
A62,129,Bienida and Strack 2021,"Steady and ebullitive methane fluxes from active, restored and unrestored horticultural peatlands",Ecological Engineering ,2021,06-Dec-23,Y,,Canada,Alberta,Seba Beach peatland complex,,peatland,freshwater,Biological resource use,Peat extraction,"1991, 2009, 2012","Moss layer transfer technique, ditches blocked/flooding",4-25 years,"Comparison, Sites consisted of a currently extracted (Active) site, an unrestored (Unrestored) site, three sites restored in 2012 (4–5 years prior to the study), 2009 (7–8 years) and 1991 (24–25 years) (RES-2012, RES-2009, RES-1991, respectively) and a natural peatland (Natural). Plots established in May and June 2016 for CH4 flux measurements using a portable GHG analyzer for [CH4] and [CO2]",,Abiotic,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
A65,143,Bonello and Judd 2020,Plant community recovery after herbicide management to remove Phragmites australis in Great Lakes coastal wetlands,Restoration Ecology,2020,06-Dec-23,Y,,USA,Detroit,Detroit River International Wildlife Refuge,"Disturbed, restored",marsh,freshwater,Invasive and other problematic species/genes,Invasive species (Phragmites),2007 and 2011,Herbicide application (glyphosate-based herbicide),7-11 years,"Comparison, Gradient from shallow to deep water, surveys consisted of three 100 m transects at each site; surveyed elevent 1m2 plots located every 10 m along each stransect (33 plots per site)",Mowing also occurred at some sites but they don't have a record of when/where,Vegetation,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68,152,Bortolotti et al 2016a,Prairie wetland communities recover at different rates following hydrological restoration,Freshwater Biology,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland three times from May to August 2011",,Abiotic,,,,,,,,,,,,,,1,1,,,,,,,,1,,,,,,,,,,,,
A68,152,Bortolotti et al 2016a,Prairie wetland communities recover at different rates following hydrological restoration,Freshwater Biology,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland three times from May to August 2011",,Phytoplankton,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68,152,Bortolotti et al 2016a,Prairie wetland communities recover at different rates following hydrological restoration,Freshwater Biology,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland three times from May to August 2011",,Zooplankton,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68,152,Bortolotti et al 2016a,Prairie wetland communities recover at different rates following hydrological restoration,Freshwater Biology,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland three times from May to August 2011",,Macroinvertebrates,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A68,152,Bortolotti et al 2016a,Prairie wetland communities recover at different rates following hydrological restoration,Freshwater Biology,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland three times from May to August 2011",,Vegetation,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A69,153,Bortolotti et al 2016b,Net Ecosystem Production and Carbon Greenhouse Gas Fluxes in Three Prairie Wetlands,Ecosystem,2016,06-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Sampled each wetland (1 of each age, so a total of three) from May-August both years, deployed rafts with a sonde and small meteorlogical station over deepest point of the wetlands; collected sediment samples in 2013",Characterized the metabolic status and carbon fluxes of the open-water zones of two restored and one natural prairie wetland ,Abiotic,,,,,,,,,,,,,,1,1,,,,,,,,1,,,1,,,,,,,,,
A70,154,Bortolotti et al 2019,Drivers of ecosystem metabolism in restored and natural prairie wetlands,Canadian Journal of Fisheries and Aquatic Sciences,2019,07-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Floated anchored rafts holding a sonde and meteorlogical station in open-water zone of wetlands to measure ecosystem metabolism using diel oxygen technique","Sondes equipped with O2, pH, temp, and conductivity probes; ",Abiotic,,,,,,,,,,,,,,,1,,,,,,1,,1,,,,1,,,,,,,,
A70,154,Bortolotti et al 2019,Drivers of ecosystem metabolism in restored and natural prairie wetlands,Canadian Journal of Fisheries and Aquatic Sciences,2019,07-Dec-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Natural system modification,Drainage,1997-2010,Hydrological restoration; earthen  berms across drainage ditches,1-14 years,"Comparison, Floated anchored rafts holding a sonde and meteorlogical station in open-water zone of wetlands to measure ecosystem metabolism using diel oxygen technique","Sondes equipped with O2, pH, temp, and conductivity probes; ",Vegetation,,,,,,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
A74,165,Bowron et al 2011,Macro-Tidal Salt Marsh Ecosystem Response to Culvert Expansion,Restoration Ecology,2011,07-Dec-23,Y,,Canada,Nova Scotia,Bay of Fundy,"Reference, Restored",marsh,saline,Agriculture and aquaculture,"Diked, agriculture",2005,Restored tidal flow via new culverts,1-2 years,"Comparison, Before and After monitoring of restored wetlands using transects ","Hydrology (Digital Elevation Model & depth to groundwater), soils and sediment (pore water salinity, surface elevation changes, accretion, etc)",Abiotic,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,1,,,,,,,
A74,165,Bowron et al 2011,Macro-Tidal Salt Marsh Ecosystem Response to Culvert Expansion,Restoration Ecology,2011,07-Dec-23,Y,,Canada,Nova Scotia,Bay of Fundy,"Reference, Restored",marsh,saline,Agriculture and aquaculture,"Diked, agriculture",2005,Restored tidal flow via new culverts,1-2 years,"Comparison, Before and After monitoring of restored wetlands using transects ",,Vegetation,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A74,165,Bowron et al 2011,Macro-Tidal Salt Marsh Ecosystem Response to Culvert Expansion,Restoration Ecology,2011,07-Dec-23,Y,,Canada,Nova Scotia,Bay of Fundy,"Reference, Restored",marsh,saline,Agriculture and aquaculture,"Diked, agriculture",2005,Restored tidal flow via new culverts,1-2 years,"Comparison, Before and After monitoring of restored wetlands using transects ",,Fish,,,,1,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A83,182,Brown et al 1997,Macroinvertebrate responses to wetland restoration in northern New York,Community and Ecosystem Ecology,1997,08-Dec-23,Y,,USA,New York,Lake Ontario coastal plain,"Reference, restored",marsh,freshwater,Agriculture and aquaculture,Drained for pasture and forage crops,1991,"Damming drainage ditches, builing berms to retain water",1-3 years,"Comparison, ANOVA, comparing macroinvertebrates between restored and reference wetlands (unbalanced sample size)",,Macroinvertebrates,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A84,183,Brown and Smith 1998,Breeding season bird use of recently restored versus natural wetlands in New York,J. Wildlife Management,1998,08-Dec-23,Y,,USA,New York,Lake Ontario coastal plain,"Reference, restored",marsh,freshwater,Agriculture and aquaculture,Drained for pasture and forage crops,1991,"Damming drainage ditches, builing berms to retain water",1-3 years,"Comparison, Bird surveys at wetlands, number of wetlands changed each year because of management in the area",,Vegetation,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A85,186,Brown 1999,Vegetation similarity and avifaunal food value of restored and natural marshes in northern New York,Restoration Ecology,1999,08-Dec-23,Y,,USA,New York,Lake Ontario coastal plain,"Reference, restored",marsh,freshwater,Agriculture and aquaculture,Drained for pasture and forage crops,1991,"Damming drainage ditches, builing berms to retain water",0-3,"Comparison, Before-After measurement of vegetation community",,Vegetation,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A86,187,Brown and Norris 2018,Detecting soil and plant community changes in restored wetlands using a chronosequence approach,Wetlands Ecol Manage,2018,08-Dec-23,Y,,USA,New York,Lake Ontario coastal plain,"Reference, restored",marsh,freshwater,Agriculture and aquaculture,Drained for pasture and forage crops,Varies,"Disabled drainage systems, excavating basins",0-15 years,"Comparison, Chronosequence; 12 tilled restorations were zero (n = 1), two (1), three (2), five (1), seven (1), 10 (2), 11 (1), and 12 years old (n = 2) when sampled. The five untilled restorations were 0, 1, 6, 10, and 15 years old; four naturally-occurring, minimally impacted wetlands that were depressional",,Vegetation,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
