ACC_NUM,EPPI ID,Short Title,Title,Journal,Year,Date Assessed,Include,Reason,Country,Geographic Region,Site details,Comparator,Wetland Class,Saline or freshwater,Disturbance Category,Disturbance Type,Restoration time period,Restoration Activity,Time Since Restoration,Study Information,Notes,Measured Outcome,Other outcome,Multivariate community composition,Univariate diversity metric,Richness,Abundance/Density,Cover,Biomass,Stem density,Litter biomass,Canopy height/Structure,Primary Productivity,Body size,Bulk density,Soil Organic Matter,Organic carbon,Cation exchange capacity,Total carbon,Phosphorus,Microbial biomass,Physiochemical soil property,Soil nutrients,Carbon mineralization,Physiochemical water properties,Plant Tissues (chemical analysis),Eddy Flux measurements,GHG Emissions,Gross Ecosystem Productivity,Hydrology,Other,,,,,,
A40,83,Bartolucci et al 2021,Restoration of retired agricultural land to wetland mitigates greenhouse gas emissions,,2021,29-Nov-23,Y,,USA,Massachusetts,"Mass Audubon Tidmarsh Wildlife Sanctuary, Eel River, Sphagnum Bog (ref)","Reference, Restored",bog,freshwater,Agriculture and aquaculture,Cranberry farm,2010 and 2015,"MATWS: Dams and water control structures removed, culvert replaced/stream channel restored, large trunks/pieces distributed, and 30k wetland species were planted, Eel River: removal of dam and restoral of original hydrology"," 1 year (MATWS), 6 years (Eel River)","Comparison, Every 2 weeks at each site GHG emissions using static chambers and also collected soil parameters and SOM and bulk density",,Abiotic,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,,,,,,,
A41,86,Basiliko et al 2013,"Controls on bacterial and archaeal community structure and greenhouse gas production in natural, mined, and restored Canadian peatlands",Frontiers in Microbiology,2015,30-Nov-23,Y,,Canada,"Quebec, New Brunswick","Riviere du Loup (QC), Shippagan (NB)","Reference, Restored",peatland,freshwater,Biological resource use,Mined for peat,Unclear,Abandonment or re-flooding,30 years,"Comparison, Samples taken from site and analyzed in the lab",Poor reporting overall on the details of the actual study,Microbial,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A42,89,Batzer et al 2015,Response of Aquatic Invertebrates to Ecological Rehabilitation of Southeastern USA Depressional Wetlands,Wetlands,2015,30-Nov-23,N,"South Carolina, defined as 'rehabilitation' rather than 'restoration' (wetlands are present but they are removing dikes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A43,90,Bauer et al 2003,Mycorrhizal colonization across hydrologic gradients in restored and reference freshwater wetlands,Wetlands,2003,30-Nov-23,Y,,USA,Indiana,NA,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1994,Removed drainage tiles,4 years,"Comparison, Cores collected in 1998 to analyse soil nutrients, three permanent transects perpendicular to the shoreline and subdivided into 3 hydrologic zones and soil cores were taken in each vegetation zone",,Mycorrhizae/fungi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Root colonization,,,,,,
A44,95,Baustian et al 2009,Restoration of dredged canals in wetlands: a comparison of methods,Wetlands Ecol Manage,2009,30-Nov-23,N,"Louisiana, dredge backfill of canals in coastal wetlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A45,96,Baustian et al 2010,In Situ Burning Restores the Ecological Function and Structure of an Oil-Impacted Coastal Marsh,Environmental Management,2010,30-Nov-23,N,"Louisiana, not restoration but oil spill remediation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A46,97,Beadle et al 2015,Biodiversity and ecosystem functioning in natural bog pools and those created by rewetting schemes,WIREs Water,2015,30-Nov-23,N,Britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A47,98,Beas 2011,Chapter 2: SEED BANK RESPONSES TO WETLAND RESTORATION: DO RESTORED WETLANDS RESEMBLE REFERENCE CONDITIONS FOLLOWING SEDIMENT REMOVAL?,PhD Thesis,2011,30-Nov-23,Y,See Beas et al. 2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A47,98,Beas 2011,Chapter 3: THE USE OF MODELS TO PREDICT WATERBIRD ABUNDANCES ON RESTORED WETLANDS IN THE RAINWATER BASIN DURING SPRING MIGRATION,PhD Thesis,2011,30-Nov-23,N,"Relevant, but unclear from the methods if they actually sampled bird communities as it appears they just used a model developed by someone else to predict bird use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A48,99,Beas et al 2011,Effects of sediment removal on vegetation communities in Rainwater Basin playa wetlands,Journal of Environmental Management,2011,30-Nov-23,Y,,USA,Nebraska,Central Loess Plains,"Disturbed, restored, reference",marsh,freshwater,Agriculture and aquaculture,Agriculture,1997-2008,Removing sediment and grading wetland to restore hydrology,1-12 years,"Comparison, Vegetation sampling once a month from June to August 2008-2009 using step-point surveys along two parallel transects",,Vegetation,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A49,100,Beas et al. 2013,Seed bank responses to wetland restoration: Do restored wetlands resemble reference conditions following sediment removal?,Aquatic Botany,2013,30-Nov-23,Y,,USA,Nebraska,Central Loess Plains,"Disturbed, restored, reference",marsh,freshwater,Agriculture and aquaculture,Agriculture,1997-2008,Removing sediment and grading wetland to restore hydrology,1-12 years,"Comparison, Soil cores from wetlands that were then grown in an germination experiment",Seedbank study,Vegetation,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A50,101,Beas and Smith 2014,Amphibian Community Responses to Playa Restoration in the Rainwater Basin,Wetlands,2014,30-Nov-23,Y,,USA,Nebraska,Central Loess Plains,"Disturbed, restored, reference",marsh,freshwater,Agriculture and aquaculture,Agriculture,1997-2008,Removing sediment and grading wetland to restore hydrology,2-11 years,"Comparison, Sampled amphibian larval and adults via dip netting, noctural calls and random encounters",Weird they only did species richness,Amphibians,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A51,105,Begley et al 2012,"A COMPARISON OF RESTORED AND NATURAL WETLANDS AS HABITAT FOR BIRDS IN THE PRAIRIE POTHOLE REGION OF SASKATCHEWAN, CANADA",The Raffles Bulletin of Zoology,2012,30-Nov-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1992-1997,Ditch plugs,3-8 years,"Comparison, Sampled birds from May - June using callbacks, basic measurements of habitat recorded",,Vegetation,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A51,105,Begley et al 2012,"A COMPARISON OF RESTORED AND NATURAL WETLANDS AS HABITAT FOR BIRDS IN THE PRAIRIE POTHOLE REGION OF SASKATCHEWAN, CANADA",The Raffles Bulletin of Zoology,2012,30-Nov-23,Y,,Canada,Saskatchewan,Prairie Pothole Region,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1992-1997,Ditch plugs,3-8 years,"Comparison, Sampled birds from May - June using callbacks, basic measurements of habitat recorded",,Birds,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A52,106,Belleveau et al 2015,Vegetation Community Response to Tidal Marsh Restoration of a Large River Estuary,Northwest Science,2015,30-Nov-23,Y,,USA,Washington,Puget Sound,"Reference, Restored",marsh,freshwater,Not specified,Not specified,"2002, 2006 and 2009",Dike removal,1-8 years,"Comparison, Established transects in each wetland and surveyed 0.25 m2 quadrats at 0, 20, and 40 m for soil pore water salinity, elevation, % cover, stem density, max height; additional 21 wuadrats for terrestrial invertebrate sampling",Restoration with Nisqually National Wildlife Refuge and Nisqually Indian Tribe; predicting relationship of vegetation with salinity/elevation,Vegetation,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A53,107,Bledsoe 2020,Manipulation of Flooding and Nutrients Influences Plant-microbe Interactions and Wetland Function,PhD Thesis,2020,30-Nov-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A54,108,Johnson et al 2014,Novel ways to assess forested wetland restoration in North Carolina using ecohydrological patterns from reference sites,Ecohydrology,2014,30-Nov-23,N,North Carolina and Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A55,109,Bendele et al 2020,Plant Community Response to Hydrologic Restoration in the Great Dismal Swamp,Castanea,2020,30-Nov-23,N,NC and Virginia (Great Dismal Swamp),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Birds,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Amphibians,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Reptiles,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Fish,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A56,113,Benson 2013,Chapter 1: Biodiversity and Habitat Value of US Federal Wetland Restorations on Private Property in Northern New York,PhD Thesis,2013,01-Dec-23,Y,,USA,New York,St Lawrence River Valley,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture?,1988-2008?,Unclear,1-21 years,"Comparison, Paired restored (n=14) and reference (n=14) wetlands that were paired based on wetland area, proportion of open water, distance between sites, presence of beavers; conducted bird surveys (callbacks), anuran surveys, reptile survey, fish surveys, plant surveys ",Table 1.3 summary of all results,Vegetation,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A57,116,Berke 2017,Nutrient Removal and Vegetation Recovery through Successive Harvesting of the Invasive Hybrid Cattail (Typha × glauca) in Great Lakes Coastal Wetlands (Chapter 3),Masters Thesis,2017,01-Dec-23,N,Experimental plots mimicking restoration approaches rather than actual restored wetlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A58,117,Berkowitz 2019,Quantifying Functional Increases Across a Large-Scale Wetland Restoration Chronosequence,Wetlands,2019,01-Dec-23,N,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A59,120,Bernhard et al 2012,Increased Variability of Microbial Communities in Restored Salt Marshes nearly 30 Years After Tidal Flow Restoration,Estuaries and Coasts,2012,01-Dec-23,Y,,USA,Connecticut,Southeastern Connecticut,"Reference, Restored",marsh,freshwater,Natural system modification,Impoundment,1978-1991,Installed culverts,15-28 years,"Comparison, Triplicate sediment cores taken from wetlands in June, July, and October 2006; extracted DNA and did real time PCR of bacterial genes/amplified",,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A60,124,Besasie and Buckley 2012,Carbon Sequestration Potential at Central Wisconsin Wetland Reserve Program Sites,Soil Science Society of America Journal,2012,06-Dec-23,Y,,USA,Wisconsin,central Wisconsin,"Reference, Restored",marsh,freshwater,Agriculture and aquaculture,Agriculture,1992-2009,Not stated,0-17 years,"Comparison, Soil sampling at 32 restored wetlands (pre-restoration to 17 years post-restoration) and six native wetlands; soil samples collected as a composite (n = 3) and sampling sites were described for organic depth; undisturbed samples were collected in duplicate in each work area",,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,
A61,128,Biagi et al 2021,Hydrological functioning of a constructed peatland watershed in the Athabasca oil sands region: Potential trajectories and lessons learned,Ecological Engineering,2021,06-Dec-23,N,Entirely constructed wetlands as part of mine reclamation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A62,129,Bienida and Strack 2021,"Steady and ebullitive methane fluxes from active, restored and unrestored horticultural peatlands",Ecological Engineering ,2021,06-Dec-23,Y,,Canada,Alberta,Seba Beach peatland complex,,peatland,freshwater,Biological resource use,Peat extraction,"1991, 2009, 2012","Moss layer transfer technique, ditches blocked/flooding",4-25 years,"Comparison, Sites consisted of a currently extracted (Active) site, an unrestored (Unrestored) site, three sites restored in 2012 (4–5 years prior to the study), 2009 (7–8 years) and 1991 (24–25 years) (RES-2012, RES-2009, RES-1991, respectively) and a natural peatland (Natural). Plots established in May and June 2016 for CH4 flux measurements using a portable GHG analyzer for [CH4] and [CO2]",,Abiotic,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,
A63,130,Bienida et al 2020,Methane emissions from fens in Alberta's boreal region: reference data for functional evaluation of restoration outcomes,Wetlands Ecol Manage,2020,06-Dec-23,N,"Not a comparison, just data about reference sites as baselines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A64,131,Bilkovia and Mitchell 2013,Ecological tradeoffs of stabilized salt marshes as a shoreline protection strategy: Effects of artificial structures on macrobenthic assemblages,Ecological Engineering,2013,06-Dec-23,N,"Not restoration, a created shoreline stabilizing approach (""incorporates created marsh in combination with a stabilizing structure such as a low-profile stone sill and is being implemented in many US coastal states as a means to not only control erosion but also to restore coastal habitat."")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A65,143,Bonello and Judd 2020,Plant community recovery after herbicide management to remove Phragmites australis in Great Lakes coastal wetlands,Restoration Ecology,2020,06-Dec-23,Y,,USA,Detroit,Detroit River International Wildlife Refuge,"Disturbed, restored",marsh,freshwater,Invasive and other problematic species/genes,Invasive species (Phragmites),2007 and 2011,Herbicide application (glyphosate-based herbicide),7-11 years,"Comparison, Gradient from shallow to deep water, surveys consisted of three 100 m transects at each site; surveyed elevent 1m2 plots located every 10 m along each stransect (33 plots per site)",Mowing also occurred at some sites but they don't have a record of when/where,Vegetation,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A66,145,Boothby 2007,Determining the Impact of Restoring Saltmarshes with Best Use Dredge Material on Marsh Bird Communities,Masters Thesis,2017,06-Dec-23,N,"Gulf of Mexico, dredge material for saltmarsh restoration (poss. Chapter 4 if decide to include)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A67,151,Borries 2003,Evaluating stream and wetland restoration success on surface mines in Southern Illinois,Masters Thesis,2003,06-Dec-23,N,Surface mining reclamation (aka creating wetlands after they'd been destroyed by mining),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
